"","cnt","var","year","agr","min","man","pu","con","wrt","tra","com","fin","dwe","pub","oth","tot","c_id"
"1982","KOR","EMP",1999,2402.657,19.66797,3934.726,104.9694,1482.861,5742.329,1065.612,1087.695,739.7962,357.9082,2430.524,1036.349,20405.1,23
"1983","KOR","EMP",2000,2341.077,17.59766,4194.631,108.3556,1588.421,5755.336,1074.344,1343.288,754.8531,343.2651,2408.235,1328.487,21257.89,23
"1984","KOR","EMP",2001,2241.924,18.63281,4169.227,98.19722,1593.448,5877.407,1120.617,1516.076,762.8835,372.5109,2452.813,1455.141,21678.88,23
"1985","KOR","EMP",2002,2159.469,18.63281,4143.823,88.03889,1755.306,6001.479,1146.771,1649.631,736.7848,409.2601,2622.008,1544.817,22276.02,23
"1986","KOR","EMP",2003,2035.266,17.59766,4108.648,128.6722,1825.679,5855.394,1090.439,1726.922,753.8493,419.5608,2816.53,1489.347,22267.91,23
"1987","KOR","EMP",2004,1904.8,15.9,4191.7,121.9,1829.7,5865.4,1134.7,1899.3,740.8,451.2,2906.7,1619.7,22681.8,23
"1988","KOR","EMP",2005,1816.9,17.3,4128.8,127.1,1813.7,5793.3,1157.5,2001,748.1,491.7,3031.7,1704.2,22831.3,23
"1989","KOR","EMP",2006,1773.5,16.5,4070.5,138.7,1838.1,5764.6,1190,2157.6,793.3,495.2,3194,1756.1,23188.1,23
"1990","KOR","EMP",2007,1720,16.7,4046.8,148.3,1863.6,5743.7,1249.3,2306.2,816.1,501.7,3305.2,1843.4,23561,23
"1991","KOR","EMP",2008,1698.2,23.2,4007.7,158.1,1828.2,5719.4,1255.6,2373,833.3,489.2,3498.8,1889.9,23774.6,23
"1992","KOR","EMP",2009,1659.6,23,3876.3,169.1,1734.6,5579,1253.2,2452.1,777.4,501,3892.9,1769.3,23687.5,23
"1993","KOR","EMP",2010,1586.3,21.3,4078.2,145.3,1768.4,5510.8,1288.4,2581.2,819.8,517.4,3941.8,1774,24032.9,23
"1994","KOR","EMP",2011,1562.7,17.1,4156.2,150,1772.4,5553.8,1346.2,2763,859,488.1,3990.9,1867.2,24526.6,23
"1995","KOR","EMP",2012,1530.5,14.9,4170.6,151.8,1797,5655.7,1393.6,2864.2,855.5,488.5,4140.8,1891.9,24955,23
"1996","KOR","EMP",2013,1513.1,16.1,4241,165.5,1779.7,5678.5,1430.1,2905.4,874.9,488.7,4305.9,1900.3,25299.2,23
"1997","KOR","EMP",2014,1446.1,13.5,4399.6,173,1828.7,5953.2,1429.6,2939.5,849.7,513.4,4506.8,1844,25897.1,23
"1998","KOR","EMP",2015,1373.5,13.6,4610.7,184.5,1855.5,6026.8,1429,3160.2,798.6,461.8,4567.5,1765.9,26247.6,23
"1999","KOR","EMP",2016,1307.2,19,4590,189.5,1870.4,6053,1426.6,3276.7,803,483.3,4727.8,1719.5,26466,23
"2000","KOR","EMP",2017,1318.8,22.6,4571.1,187,1989.1,6092.5,1405.2,3250,793.7,540,4889.3,1727.6,26786.9,23
"2001","KOR","EMP",2018,1340.2,18.9,4509.9,196.7,2034.2,5965.4,1406.5,3244.5,839.8,527.8,5002.9,1735.4,26822.2,23
"2002","LAO","VA",1990,288780.5,3860.113,25952.29,10101.19,38817.84,80839.2,11227.65,19437.58,11354.46,27964.12,43830.37,66186.67,628351.9,24
"2003","LAO","VA",1991,321885.4,5174.541,38175.56,13540.79,43610.46,107930.2,12912.49,22354.41,13744.06,33849.3,53054.67,80115.97,746347.9,24
"2004","LAO","VA",1992,382807,5911.311,45880.73,15468.78,51472.43,102981.2,15160.01,26245.37,16903.95,41631.57,65252.44,98535.38,868250.2,24
"2005","LAO","VA",1993,417831.2,8573.233,52501.55,19957.8,63528.22,129292.5,16616.42,29471.46,20337.01,47783.69,75144.82,93913.42,974951.3,24
"2006","LAO","VA",1994,483065,11937.16,59950.75,27476.68,79446.31,154737,18494,33525.2,23499.48,55393.35,91490.37,70573.35,1109589,24
"2007","LAO","VA",1995,596119.2,14820.02,84413.34,30001.27,101548,208467,26152.51,44205.15,39931.76,68548.03,112410.3,101212,1427829,24
"2008","LAO","VA",1996,692034.4,26994.41,112612.2,38969.8,128868.6,265536.7,32515.07,53974.35,43913.86,82215.05,129623.4,115135.7,1722393,24
"2009","LAO","VA",1997,884261.3,41451.97,147028,45670.42,161567.9,350823.7,42824.6,68586.97,57169.14,100643.4,154789.4,119169,2173986,24
"2010","LAO","VA",1998,1729477,89456.17,305782.4,140968.2,263425.9,728845.8,86553.96,136105.7,14077.66,195724,198147,123098.2,4011662,24
"2011","LAO","VA",1999,4277355,272989.8,748602.8,391711.3,598463.9,1825018,209333.5,324338.2,112867.1,458587.2,351707.4,197079.3,9768053,24
"2012","LAO","VA",2000,5535376,341243.8,989744.3,671570.5,670541.3,2409110,281349.6,423935.2,206517.9,579747.8,622986.1,275708.9,1.3e+07,24
"2013","LAO","VA",2001,6193387,372382.5,1196201,714533.9,817168.1,2776844,329432.8,483903.8,251026.3,640698,813289,278993,14900000,24
"2014","LAO","VA",2002,7124487,450980,1495076,865348,844902,3275816,395069.6,580317.7,272957.4,696673.1,884342.6,303367.4,17200000,24
"2015","LAO","VA",2003,8239247,561995.6,1739308,929526.6,1050190,3798155,479903,690442.4,427961,763732.6,1086373,389283.7,20200000,24
"2016","LAO","VA",2004,9226842,507808,2107517,1079209,1154882,5326223,531126.5,767944.3,476711,866935.2,1416455,388618.7,23900000,24
"2017","LAO","VA",2005,9953421,1674793,2341282,1027341,1335160,5734449,671642.5,941947.7,423058.5,930128.9,1883867,539270.9,27500000,24
"2018","LAO","VA",2006,11300000,4525519,2763510,1049563,1048585,6702799,749867.6,1040660,483640,975821.2,1554266,517737.2,32700000,24
"2019","LAO","VA",2007,12600000,4245306,3399432,1048292,2030748,7786735,798185.1,1122378,1126358,1122234,2438513,519360.1,38300000,24
"2020","LAO","VA",2008,13900000,4595013,3998754,1172881,2187259,9042902,981783.7,1355801,1483520,1239387,3383519,755898.1,44100000,24
"2021","LAO","VA",2009,14500000,3289385,4833230,1280903,2265373,9663766,1069560,1463074,1619854,1270760,4116072,516922.1,45900000,24
"2022","LAO","VA",2010,16100000,5157997,5440923,2135261,2884113,10900000,1194686,1627512,1856521,1381115,4822536,564616.5,5.4e+07,24
"2023","LAO","VA",2011,17600000,6833713,6246070,2851839,3849565,12500000,1356306,1854007,2242097,1603973,5277834,638193.4,62900000,24
"2024","LAO","VA",2012,18300000,12700000,6108004,2521499,4984744,14100000,1304123,1829042,2616889,1806420,6180543,649476.3,73100000,24
"2025","LAO","VA",2013,19800000,12600000,6671244,3010358,5777654,15800000,1363767,2064939,3132116,2023296,9356931,593789.5,82300000,24
"2026","LAO","VA",2014,21900000,13400000,7441232,3145471,6650994,17600000,1555667,2397543,3672910,2335688,10800000,586199.8,91400000,24
"2027","LAO","VA",2015,20600000,7967000,9603000,8286000,6614000,17800000,1596000,3615000,2918000,7282000,16400000,2219000,1.05e+08,24
"2028","LAO","VA",2016,22300000,8391000,1e+07,11600000,7184000,18400000,1750000,3837000,3175000,7536000,17900000,2321000,1.14e+08,24
"2029","LAO","VA",2017,22800000,9235000,10500000,15200000,8536000,19800000,1897000,4037000,4065000,7913000,18300000,2425000,1.25e+08,24
"2030","LAO","VA",2018,23900000,9160000,11400000,16900000,10600000,22600000,2004000,4382000,4663000,8521000,18700000,2540000,1.35e+08,24
"2031","LAO","VA_Q15",1990,9202401,704472.1,1812041,1947827,213390.2,1874659,202526.3,458729.7,272250.6,2229513,3496417,675817.4,10200000,24
"2032","LAO","VA_Q15",1991,9041832,804610.8,2349642,2224706,211328.7,2177294,216453,490274.1,282433.8,2312905,3627196,701095.5,10800000,24
"2033","LAO","VA_Q15",1992,9788992,819372.4,2570670,2265521,227057.7,2287118,231337.3,523987.7,292997.9,2399416,3762867,727319.1,11400000,24
"2034","LAO","VA_Q15",1993,1e+07,839359.8,2630218,2338284,246488.2,2415829,233971.8,529954.9,276954.8,2550700,3754743,690414.3,11900000,24
"2035","LAO","VA_Q15",1994,10400000,857216.3,3025207,2422970,201097.2,2781086,281757.1,638190.5,286845.5,2520553,3506885,709478.8,14800000,24
"2036","LAO","VA_Q15",1995,10500000,861292,2885996,2602321,429909.5,2879386,308253,698204.5,297966.6,2967446,3348823,710288.2,18200000,24
"2037","LAO","VA_Q15",1996,10900000,902580.9,3034201,2574268,953228.2,2992099,315065.4,713635.1,343554.3,2500361,3363870,697487.6,9583414,24
"2038","LAO","VA_Q15",1997,11600000,911338,4761344,2753506,560095.8,3637807,362708,821547.3,340805.3,3466349,3399785,767708.4,22300000,24
"2039","LAO","VA_Q15",1998,12100000,945512.9,4974099,2824524,675382.8,3978546,388983.2,881061.6,362190.3,3748486,3542581,787964.3,2.8e+07,24
"2040","LAO","VA_Q15",1999,12400000,1016441,3805185,2937304,1008523,4249087,415473.9,941064,387905.2,3954652,3781309,807663.4,31800000,24
"2041","LAO","VA_Q15",2000,12800000,1050973,3672002,3171640,1135183,4546522,442422.8,1002104,411567,4219613,4049781,835667.2,35900000,24
"2042","LAO","VA_Q15",2001,13100000,1102632,2982356,3334743,1193800,4988798,481523.6,1090669,468498.6,4579228,4116601,902125.1,3.8e+07,24
"2043","LAO","VA_Q15",2002,13400000,1166373,3216309,3527517,1503159,6146932,572836.1,1297495,437175.1,4273064,3841368,841809.6,39900000,24
"2044","LAO","VA_Q15",2003,13700000,1266185,3397313,3564477,1669538,6216934,608953.7,1379303,593523.4,4056245,3919637,1142423,42300000,24
"2045","LAO","VA_Q15",2004,14200000,1033016,3910962,3375327,1744569,7486652,601756.1,1363000,598510.9,4168251,4650454,1062676,45400000,24
"2046","LAO","VA_Q15",2005,14300000,2208402,4049198,3179574,1665496,8190680,708447.4,1604660,495628.7,4173006,5754007,1279335,48400000,24
"2047","LAO","VA_Q15",2006,14900000,4896637,4207704,3959929,1290358,8371697,596935.7,1352082,528294.1,4097801,3587983,1393583,47500000,24
"2048","LAO","VA_Q15",2007,15900000,2877155,5115745,3231862,1817017,9637621,827555.3,1874444,1184982,4510355,7088248,1385457,55700000,24
"2049","LAO","VA_Q15",2008,16500000,3469373,5594917,3432111,1909441,10300000,894912.6,2027011,1454380,4629360,8647123,1530628,6e+07,24
"2050","LAO","VA_Q15",2009,1.7e+07,5180678,5975371,3178587,2453630,1.1e+07,944132.8,2138496,1579456,4745094,9684066,1645427,64600000,24
"2051","LAO","VA_Q15",2010,17500000,5831322,6393646,5183326,2944357,11800000,1007390,2281775,1721606,4909619,10800000,1727700,70100000,24
"2052","LAO","VA_Q15",2011,1.8e+07,6132430,7015606,6713763,3675570,12800000,1093244,2476238,1932656,5300065,11500000,1818924,75800000,24
"2053","LAO","VA_Q15",2012,18600000,6629126,8035582,6730252,4379441,14100000,1161822,2631570,2163158,5724071,12500000,1921507,81900000,24
"2054","LAO","VA_Q15",2013,19200000,7206534,8515502,7857184,4896764,15100000,1232169,2790910,2448678,6187721,14800000,2007209,88400000,24
"2055","LAO","VA_Q15",2014,19900000,7646115,9196735,7952266,5479480,16200000,1407324,3187642,2757212,6880745,15500000,2096728,98200000,24
"2056","LAO","VA_Q15",2015,20600000,7967000,9603000,8286000,6614000,17800000,1596000,3615000,2918000,7282000,16400000,2219000,1.05e+08,24
"2057","LAO","VA_Q15",2016,21200000,8293424,9905544,11400000,7169021,18700000,1729538,3813537,3145012,7551364,16900000,2304603,1.12e+08,24
"2058","LAO","VA_Q15",2017,21800000,7938485,10300000,1.5e+07,8457763,19600000,1846923,4007173,3448545,7815626,17300000,2376831,1.2e+08,24
"2059","LAO","VA_Q15",2018,22100000,7422209,1.1e+07,16700000,10400000,21600000,1936308,4296069,3787788,8194163,17600000,2438359,1.27e+08,24
"2060","LAO","EMP",1990,1751.212,4.755956,19.41578,2.240742,9.914356,54.60437,9.754472,1.442327,0.9231931,0.0718373,128.7422,8.991618,1992.069,24
"2061","LAO","EMP",1991,1695.708,5.237862,28.2594,2.722898,10.33143,64.75892,11.08047,1.852352,1.128567,0.0788239,137.7907,10.50147,1969.451,24
"2062","LAO","EMP",1992,1735.801,4.921112,33.20487,2.822693,11.17557,66.46114,12.04294,2.276159,1.320023,0.0827534,141.1037,11.73496,2022.947,24
"2063","LAO","EMP",1993,1772.923,4.678749,36.70517,2.983431,12.28703,68.99668,12.46029,2.662585,1.415201,0.0895582,139.8158,12.0708,2067.088,24
"2064","LAO","EMP",1994,1811.856,4.113,46.754,3.463,21.862,79.005,17.08657,4.66703,1.948,0.1073959,122.295,14.502,2127.659,24
"2065","LAO","EMP",1995,1849.148,4.113,46.754,3.463,21.862,79.005,17.08657,4.66703,1.948,0.1073959,122.295,14.502,2164.951,24
"2066","LAO","EMP",1996,1873.643,4.112177,46.74465,3.462307,21.85763,78.9892,17.08316,4.666097,1.94761,0.1073744,122.2705,14.4991,2189.383,24
"2067","LAO","EMP",1997,1882.62,3.975941,52.78289,3.486696,48.79473,80.1972,17.75711,5.483565,2.531949,0.0915628,121.2434,15.33718,2234.302,24
"2068","LAO","EMP",1998,1930.807,3.730136,89.58806,3.823498,29.07015,95.93948,20.93621,7.309607,2.852003,0.1293737,121.82,18.3133,2324.318,24
"2069","LAO","EMP",1999,1959.297,3.549639,99.92794,3.969309,35.08523,101.9147,22.69978,8.960302,3.397385,0.1407561,124.5705,20.12883,2383.642,24
"2070","LAO","EMP",2000,1987.274,3.553265,82.86233,4.241019,53.23608,107.3296,24.8852,11.10573,4.140517,0.1516751,132.4717,22.43061,2433.682,24
"2071","LAO","EMP",2001,2017.811,3.405282,86.27422,4.683223,60.60669,112.7204,27.07257,13.65969,4.975979,0.164536,140.6973,25.11484,2497.186,24
"2072","LAO","EMP",2002,2045.397,3.341093,76.28068,5.080928,65.04297,122.4895,30.37277,17.3261,6.473446,0.1831653,143.1022,29.60264,2544.693,24
"2073","LAO","EMP",2003,2072.77,3.250957,88.08646,5.454927,82.2067,147.0145,36.63458,23.62723,6.790336,0.1724536,131.4215,29.66631,2627.096,24
"2074","LAO","EMP",2004,2098.602,3.261448,100.0937,5.62054,92.07793,145.5125,39.67004,28.92606,10.41132,0.1659443,132.5936,43.43964,2700.375,24
"2075","LAO","EMP",2005,2129.296,4.806043,136.5832,5.15696,92.41334,181.6379,47.37385,44.15457,10.96998,0,188.2596,56.02473,2896.676,24
"2076","LAO","EMP",2006,2176.497,4.805755,136.575,5.156652,92.40781,181.627,47.37101,44.15192,10.96933,0.173536,188.2483,56.02137,2944.004,24
"2077","LAO","EMP",2007,2204.897,10.90503,134.8237,5.970138,65.99138,181.8834,36.57376,33.54706,10.33745,0.1808334,116.582,48.11194,2849.804,24
"2078","LAO","EMP",2008,2232.492,6.035261,143.3201,4.168751,78.83268,188.8107,42.75967,38.5982,18.86782,0.1943943,210.5227,34.70736,2999.309,24
"2079","LAO","EMP",2009,2256.434,7.165639,143.2638,3.959481,73.46681,190.8733,40.76436,36.21274,19.69825,0.2037073,245.4019,29.08534,3046.53,24
"2080","LAO","EMP",2010,2286.198,10.56984,140.3005,3.290344,83.99209,192.8011,38.03667,33.25303,18.25591,0.2138699,263.4614,23.79391,3094.167,24
"2081","LAO","EMP",2011,2336.481,11.7106,137.1661,4.79732,89.35455,193.4671,35.76752,30.77268,16.92112,0.2258524,281.0396,18.94483,3156.649,24
"2082","LAO","EMP",2012,2384.658,12.01045,136.2546,5.504565,97.97871,196.5963,33.89334,28.69715,16.00415,0.246555,282.5119,14.98498,3209.34,24
"2083","LAO","EMP",2013,2423.247,12.62188,140.8374,4.872837,102.2194,201.7747,31.3523,26.12413,15.04444,0.2684233,290.4392,11.85576,3260.657,24
"2084","LAO","EMP",2014,2463.127,13.34726,134.7666,5.026526,100.1355,201.6559,28.95941,23.74707,14.31152,0.2926749,323.4799,9.280743,3318.131,24
"2085","LAO","EMP",2015,2500.796,13.866,123.06,4.11,103.102,204.203,28.257,22.441,11.961,0.348,317.094,5.722,3334.96,24
"2086","LAO","EMP",2016,2544.748,12.5784,121.5051,4.346972,105.4099,211.9588,29.06838,21.91546,12.70503,0.3553608,325.6138,5.601206,3395.806,24
"2087","LAO","EMP",2017,2581.955,11.41036,119.9698,4.597606,107.7695,220.0091,29.90307,21.40222,13.49534,0.3745629,334.3626,5.482962,3450.732,24
"2088","LAO","EMP",2018,2620.562,10.6683,127.4487,5.124063,132.1201,242.3686,31.35027,22.9452,14.82292,0.3927042,340.6894,5.624895,3554.117,24
"2089","LKA","VA",1990,54426.26,7654.665,64276.83,3787.939,17153.7,48176.89,26403.96,6441.914,13594.59,12302.22,31805.05,35008.75,332231.7,25
"2090","LKA","VA",1991,61259.08,6780.325,73466.26,4368.734,19748.36,58203.18,31741.85,7744.228,16664.91,14789.27,38988.16,42915.41,387740.4,25
"2091","LKA","VA",1992,66428.93,7400.068,84574.29,4985.829,21898.14,70659.59,37478.16,9143.746,17989.82,17461.95,42087.84,46327.32,442712.7,25
"2092","LKA","VA",1993,77542.54,9271.022,99602.59,6965.506,27137.52,84116.4,42695.55,10416.66,22724.95,19892.85,53165.86,58521.22,526684.8,25
"2093","LKA","VA",1994,86734.47,11671.27,115179.6,9065.51,32842.44,97794.63,51633.84,12597.38,25651.67,24057.41,60013.03,66058.1,612751.7,25
"2094","LKA","VA",1995,92711.87,13507.05,135165.8,9979.724,38078.64,113745.3,60221.48,14692.55,31161.78,28058.59,72904.13,80247.7,704363.4,25
"2095","LKA","VA",1996,105871.3,15352.88,159444.4,10766.22,43430.04,136441.4,71758.69,17507.35,35848.04,33434.04,83867.82,92315.77,823865.4,25
"2096","LKA","VA",1997,118586.6,16354.52,193112.4,10850.92,47933.76,160362.6,85272.23,20804.32,40696.76,39730.32,95211.59,104802.2,954842.8,25
"2097","LKA","VA",1998,131134.3,15274.16,216469.1,13693.05,53962.02,186656.6,98085.02,23930.33,48323.04,45700.1,113053.5,124441.3,1090143,25
"2098","LKA","VA",1999,143165.1,18008.63,235246,14797.96,59863.17,199753.5,108462.7,26515.62,54419.58,50737.06,122326.8,130929,1187041,25
"2099","LKA","VA",2000,150180,24013.84,270559.6,16427.86,66900.39,230893.8,122150,30024.14,64279.13,58511.48,140122.6,144210.2,1342028,25
"2100","LKA","VA",2001,160281.9,25157.76,304952.5,22536.42,74355.48,248595.3,143854.6,35273.16,74118.1,67166.99,157153.1,162368,1494782,25
"2101","LKA","VA",2002,177320.3,27844.63,347007.2,24994.49,79765.66,275770.8,160420.5,39656.78,88578.87,79365.91,183111.6,184474.8,1680995,25
"2102","LKA","VA",2003,183018.7,35734.94,388858.2,30577.96,87477.94,316796.8,182929.7,47825.57,101081.9,90568.48,187981.2,193780.1,1872550,25
"2103","LKA","VA",2004,199071,42184.39,449212.2,34476.3,101445.3,368774.1,217919.3,55915.4,113953.3,102101.2,215206.8,210894.1,2148298,25
"2104","LKA","VA",2005,220046.9,50307.96,549274.2,40647.28,133466.7,409643.6,255313.2,70578.97,131009.1,117383.1,271844.9,236508,2520184,25
"2105","LKA","VA",2006,252860.7,64687.76,648403.7,50859.87,172263,474775.4,302554.5,91257.49,164907.2,147755.4,339431.9,259818.9,3019435,25
"2106","LKA","VA",2007,317353.1,79309.08,759720.7,61773.6,209817.5,567977.6,368642.8,115283.9,202415.8,181362.8,439378.8,320255.3,3677031,25
"2107","LKA","VA",2008,447913.2,100482.9,908817,73468.35,259894.9,681004.2,463770.1,140242,247297,221576,501261,410190,4531888,25
"2108","LKA","VA",2009,465811.6,110894.7,1004833,79800.85,290965.8,683411.9,565739.7,120727.3,294372.9,263755.6,586539.2,498329.1,4968167,25
"2109","LKA","VA",2010,544914.3,124926.1,1157975,89584.17,336381.4,793471.1,666219.7,143712.1,342762.7,307112.4,658950.2,592094.7,5758104,25
"2110","LKA","VA",2011,637567.2,153772.1,1330067,85483.77,451714.1,958548.7,788335.4,173722.5,283544.2,350089.9,740119.1,686140.2,6639104,25
"2111","LKA","VA",2012,650509.6,213318.4,1697818,98489.11,621140.4,1129063,1061994,224340.6,361536.9,424415.4,818584.4,838358,8139568,25
"2112","LKA","VA",2013,735381.8,245381.7,1723093,113398.5,715454.7,1202989,1167529,256958.7,390522.1,512063.2,889848.8,986632.8,8939254,25
"2113","LKA","VA",2014,829576.9,254391.9,1758713,105204.2,813689.2,1283843,1292946,272784.1,433664.9,562686.8,985731.9,1063962,9657194,25
"2114","LKA","VA",2015,896228.5,249098.3,1780785,114937,830411.9,1365005,1307311,273386.4,450227.3,625694.6,1144852,1116902,10200000,25
"2115","LKA","VA",2016,890925.1,313635.2,1964786,124219,934787.2,1455097,1430878,290862.6,527550.2,690152.8,1201741,1174954,1.1e+07,25
"2116","LKA","VA",2017,1044218,350794.2,2141366,128908.7,1040876,1611548,1521312,314912,675009.7,770244.3,1288891,1291805,12200000,25
"2117","LKA","VA",2018,1137170,358287.3,2343641,144153.7,1054287,1765334,1648737,345689.4,701780.5,833256.3,1505715,1411104,13200000,25
"2118","LKA","VA_Q15",1990,438510.8,41687.78,472937.4,22189.71,139057.9,346136.5,256078.9,47032.2,94906.98,131209.4,452827,299579.4,2681768,25
"2119","LKA","VA_Q15",1991,446246.2,31051.47,509813.1,23701.84,141221.8,369810.8,272798.5,50102.96,100811,139776.2,480996.6,318215.7,2810404,25
"2120","LKA","VA_Q15",1992,438113.1,29026.37,555623.7,24914.7,150122.3,398137.6,287301.7,52766.67,103516.1,147207.4,493903.6,326754.6,2935835,25
"2121","LKA","VA_Q15",1993,467922.3,33222.51,608355,28108.28,163350.5,437680.7,292250.2,53675.53,108339.9,149742.9,516919,341981,3148869,25
"2122","LKA","VA_Q15",1994,483188.4,37783.54,660036.1,30742.7,175123.3,465011.8,309475.2,56839.11,111730.3,158568.6,533095.5,352683,3333823,25
"2123","LKA","VA_Q15",1995,499713.6,39936.34,714790.3,33889.03,189156.6,487112.4,328800.6,60388.47,116835.3,168470.5,557453,368797.3,3526286,25
"2124","LKA","VA_Q15",1996,479332.7,45154.16,764508.8,33333.79,196891.4,513178.8,352016.4,64652.35,123050.5,180365.8,587107.5,388416,3660806,25
"2125","LKA","VA_Q15",1997,494050.5,45747.09,838182.8,35101.88,209675.3,544355.5,376769.3,69198.55,128951.5,193048.7,615262.8,407042.9,3889570,25
"2126","LKA","VA_Q15",1998,506117.6,41149.58,888202.6,39969.05,224043.5,572688,396010.5,72732.44,132928.4,202907.5,634237.7,419596.2,4074489,25
"2127","LKA","VA_Q15",1999,536070.3,43254.4,927807.7,43538.7,239236.1,589247.1,416086.1,76263.83,137070.1,208516.8,656015.4,426689.2,4251652,25
"2128","LKA","VA_Q15",2000,547699.4,48112.83,1011432,46245.15,255510.6,630188.1,436368,80232.49,147940.4,222119.4,679189.9,443599.4,4504924,25
"2129","LKA","VA_Q15",2001,527861.8,43861.7,976670.9,45762.07,257938.3,604097.5,451429.4,83142.73,155397.3,231658.4,688916,460558,4439994,25
"2130","LKA","VA_Q15",2002,539759.2,53891.65,998850.2,48419.01,264188.8,635566.2,467900.9,86861.5,172490.5,252724.9,691950.8,479870.2,4616885,25
